,dataset,content_id,asset_id,ref_name,dis_name,width,height,DMOS,VMAF_feature_adm2_score,VMAF_feature_motion2_score,VMAF_feature_vif_scale0_score,VMAF_feature_vif_scale1_score,VMAF_feature_vif_scale2_score,VMAF_feature_vif_scale3_score,VMAF_score
0,LIVE,0,0,MeridianConversation.yuv,MeridianConversation.yuv,1920,1080,100.0,0.9897043000850431,0.71054063125,0.9999930489411671,0.9999948281896668,0.9999941379828037,0.9999941328242485,96.16837329672316
0,LIVE,1,1,MeridianDriving.yuv,MeridianDriving.yuv,1920,1080,100.0,0.989143835822188,2.4518071609375,0.9999994264552402,0.9999972212071215,0.9999962611864902,0.9999961927061811,98.1046304704561
0,LIVE,2,2,Skateboarding.yuv,Skateboarding.yuv,1920,1080,100.0,0.9904581334023252,9.38464674375,0.9999946323768052,0.9999911703871114,0.9999897963220098,0.9999900180696905,99.92460853294344
0,LIVE,3,3,Soccer.yuv,Soccer.yuv,1920,1080,100.0,0.9881891522072769,10.8650972368,0.9999985455044414,0.9999969543255683,0.9999966050924026,0.9999968832304629,99.62052127809943
0,LIVE,4,4,Sparks.yuv,Sparks.yuv,1920,1080,100.0,0.9890328657625826,2.6986518734375,0.9999978657351875,0.9999976290682946,0.9999972252576603,0.9999972456493873,98.40320020281622
0,LIVE,5,5,TearsOfSteelStatic.yuv,TearsOfSteelStatic.yuv,1920,1080,100.0,0.9889398420740431,2.842280915492958,0.9999992603731802,0.999998132968124,0.9999972421840568,0.9999973732466375,98.20588483565699
0,LIVE,6,6,TearsOfSteelRobot.yuv,TearsOfSteelRobot.yuv,1920,1080,100.0,0.9889822552155291,10.01673760625,0.9999990726150958,0.9999981443639221,0.9999976428230599,0.9999977959829455,99.4175330528068
0,LIVE,0,7,MeridianConversation.yuv,MeridianConversation_HuangBufferBasedAdaptor_Trace_5.yuv,1920,1080,71.20594786,0.9591502331358933,0.71054063125,0.5958648010628618,0.928802804890563,0.959059424881182,0.9725701469067307,85.68268275157168
0,LIVE,0,8,MeridianConversation.yuv,MeridianConversation_OracleVMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,77.33257646,0.9665824829208844,0.71054063125,0.621344939456416,0.949423726146669,0.9730511916233751,0.9828092978382574,88.6161622436762
0,LIVE,0,9,MeridianConversation.yuv,MeridianConversation_SimpleThroughputBasedAdaptor_Trace_5.yuv,1920,1080,80.02137423,0.9683423491030329,0.71054063125,0.6241513744652961,0.954232886062402,0.9766297319631526,0.9855060788871105,89.33362042493097
0,LIVE,0,10,MeridianConversation.yuv,MeridianConversation_VMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,70.9271815,0.9675903552361838,0.71054063125,0.6229876829436103,0.9513056243481739,0.9746973566350075,0.9842233412015787,88.99041807045371
0,LIVE,1,11,MeridianDriving.yuv,MeridianDriving_HuangBufferBasedAdaptor_Trace_5.yuv,1920,1080,64.80535644,0.9119209765585186,2.4518071609375,0.4832201460471485,0.7568135717325026,0.8316346425693132,0.8816254849892008,70.92534437459126
0,LIVE,1,12,MeridianDriving.yuv,MeridianDriving_OracleVMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,70.54420571,0.9335088864290256,2.4518071609375,0.5122506667604991,0.8098319941257351,0.8817939652163684,0.9235398366121256,77.62072970905572
0,LIVE,1,13,MeridianDriving.yuv,MeridianDriving_SimpleThroughputBasedAdaptor_Trace_5.yuv,1920,1080,68.77750425,0.9362652264250965,2.4518071609375,0.5153292599838991,0.8208458781314478,0.892242839256977,0.9316456923072867,78.67835805888066
0,LIVE,1,14,MeridianDriving.yuv,MeridianDriving_VMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,69.2465279,0.9348438328564374,2.4518071609375,0.5189356956727915,0.8147172928348286,0.8847989758340473,0.9254697045378908,78.1920973753147
0,LIVE,2,15,Skateboarding.yuv,Skateboarding_HuangBufferBasedAdaptor_Trace_5.yuv,1920,1080,51.06704602,0.8506745750275945,9.38464674375,0.4566278432452192,0.7129346272973309,0.8013780501861205,0.854654239854324,61.44738749064169
0,LIVE,2,16,Skateboarding.yuv,Skateboarding_OracleVMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,58.83564129,0.8995843682637176,9.38464674375,0.5108951020929879,0.786127589728446,0.8665211322343417,0.9108984432514979,75.9574565853576
0,LIVE,2,17,Skateboarding.yuv,Skateboarding_SimpleThroughputBasedAdaptor_Trace_5.yuv,1920,1080,65.26753674,0.9030109308536923,9.38464674375,0.5156634756036658,0.7976842070471873,0.8769089730247039,0.9193881150653958,77.17015648988496
0,LIVE,2,18,Skateboarding.yuv,Skateboarding_VMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,60.60814239,0.8990814651030241,9.38464674375,0.5163694417972293,0.7933427883991738,0.8714830060615064,0.9141934095022988,76.2186021654265
0,LIVE,3,19,Soccer.yuv,Soccer_HuangBufferBasedAdaptor_Trace_5.yuv,1920,1080,56.27065646,0.8268604765610517,10.8650972368,0.35328326798440557,0.6402040109893785,0.744029759200051,0.8135392092078735,55.69575283078888
