,dataset,content_id,asset_id,ref_name,dis_name,width,height,DMOS,VMAF_feature_adm2_score,VMAF_feature_motion2_score,VMAF_feature_vif_scale0_score,VMAF_feature_vif_scale1_score,VMAF_feature_vif_scale2_score,VMAF_feature_vif_scale3_score,VMAF_score
0,LIVE,0,0,MeridianConversation.yuv,MeridianConversation.yuv,1920,1080,100.0,0.9253556569418382,0.71054063125,0.9999905588268085,0.999993112268798,0.9999937924317432,0.9999941416233435,82.24587169808149
0,LIVE,1,1,MeridianDriving.yuv,MeridianDriving.yuv,1920,1080,100.0,0.9191705968578407,2.4518071609375,0.9999984271047744,0.9999962925681803,0.9999961147013128,0.9999962287337711,83.24022853611189
0,LIVE,2,2,Skateboarding.yuv,Skateboarding.yuv,1920,1080,100.0,0.9327435436519714,9.38464674375,0.999991209197281,0.9999894851343913,0.9999895842497022,0.999990019580086,94.10990617733123
0,LIVE,3,3,Soccer.yuv,Soccer.yuv,1920,1080,100.0,0.9083767827072657,10.8650972368,0.9999973695880413,0.9999962968320073,0.999996479875853,0.9999968385323573,89.49201217951897
0,LIVE,4,4,Sparks.yuv,Sparks.yuv,1920,1080,100.0,0.9180547075614733,2.6986518734375,0.9999961758452809,0.9999966926275412,0.9999968903399795,0.9999972600191773,83.318315156414
0,LIVE,5,5,TearsOfSteelStatic.yuv,TearsOfSteelStatic.yuv,1920,1080,100.0,0.9171845615169872,2.842280915492958,0.999997484109914,0.9999969350619332,0.9999969950532867,0.9999974410617659,83.30612501216834
0,LIVE,6,6,TearsOfSteelRobot.yuv,TearsOfSteelRobot.yuv,1920,1080,100.0,0.9173883258660771,10.01673760625,0.999997539643787,0.999997383567403,0.9999974458574836,0.9999978163158764,89.9982835343335
0,LIVE,0,7,MeridianConversation.yuv,MeridianConversation_HuangBufferBasedAdaptor_Trace_5.yuv,1920,1080,71.20594786,0.9033657707500389,0.71054063125,0.5386201390254486,0.9078857115953654,0.9453531838778597,0.9630198435712716,72.71622806527867
0,LIVE,0,8,MeridianConversation.yuv,MeridianConversation_OracleVMAFViterbiQualityBasedAdaptor_Trace_5.yuv,1920,1080,77.33257646,0.9086761492089626,0.71054063125,0.5633827931111014,0.9327733088148158,0.9631536015418444,0.9763187507305122,75.46480506911624
0,LIVE,0,9,MeridianConversation.yuv,MeridianConversation_SimpleThroughputBasedAdaptor_Trace_5.yuv,1920,1080,80.02137423,0.9099380502526341,0.71054063125,0.5658918209191075,0.938241085921479,0.9674888078662512,0.9796953530824013,76.12804575948965
